orderID,price,quantity,type,side,fullyFilled
1970,74207,172,1,0,1
1603,74224,317,0,1,1
2782,74193,200,1,0,0
1603,74193,200,1,1,1
1970,74212,450,0,1,1
916,74207,5,1,1,1
1970,74207,5,1,0,0
721,74209,269,1,1,1
1970,74209,269,1,0,0
2841,74209,135,1,1,1
1970,74209,135,1,0,0
5232,74209,35,1,1,0
1970,74209,35,1,0,1
1970,74185,105,0,0,1
2841,74187,492,0,0,1
2972,74223,354,0,1,1
721,74216,423,0,1,1
3737,74216,309,0,1,1
721,74179,472,0,0,1
5009,74218,476,0,1,1
916,74205,167,1,1,1
5009,74205,167,1,0,0
5232,74209,213,1,1,0
5009,74209,213,1,0,1
916,74212,456,0,1,1
721,74214,269,0,1,1
2972,74197,164,1,0,1
721,74197,164,1,1,0
2782,74193,119,1,0,0
721,74193,119,1,1,1
721,74212,377,0,1,1
721,74185,185,0,0,1
716,74218,164,0,1,1
916,74208,334,1,1,0
716,74208,334,1,0,1
716,0,0,1,0,1
716,74215,479,0,1,1
716,74186,234,0,0,1
716,74219,500,0,1,1
716,74187,411,0,0,1
916,74208,132,1,1,1
716,74208,132,1,0,0
5232,74209,206,1,1,1
716,74209,206,1,0,0
3657,74209,14,1,1,0
716,74209,14,1,0,1
5054,74181,224,0,0,1
5054,74187,293,0,0,1
3657,74209,219,1,1,1
5054,74209,219,1,0,0
5623,74209,60,1,1,0
5054,74209,60,1,0,1
5077,74187,364,0,0,1
5077,74186,135,0,0,1
5623,74209,250,1,1,1
5054,74209,250,1,0,0
3615,74209,236,1,1,0
5054,74209,236,1,0,1
5054,74212,146,0,1,1
5054,74213,216,0,1,1
3615,74209,217,1,1,1
5623,74209,217,1,0,0
6841,74209,192,1,1,0
5623,74209,192,1,0,1
5054,74194,343,1,0,0
5623,74194,343,1,1,1
3615,74211,475,0,1,1
916,74184,305,0,0,1
1818,74221,261,0,1,1
1818,74211,238,0,1,1
6857,74223,207,0,1,1
5232,74206,354,1,1,1
1818,74206,354,1,0,0
6841,74209,54,1,1,1
1818,74209,54,1,0,0
5360,74209,59,1,1,0
1818,74209,59,1,0,1
6841,74180,279,0,0,1
916,74217,444,0,1,1
916,74178,425,0,0,1
1818,74206,124,1,1,1
916,74206,124,1,0,0
5360,74209,146,1,1,1
916,74209,146,1,0,0
3949,74209,98,1,1,0
916,74209,98,1,0,1
916,0,0,1,0,1
916,74214,169,0,1,1
916,74182,421,0,0,1
5054,74194,13,1,0,1
916,74194,13,1,1,0
2782,74193,53,1,0,1
916,74193,53,1,1,0
4917,74193,204,1,0,1
916,74193,204,1,1,0
916,74193,50,1,0,0
916,74193,50,1,1,1
2782,74181,162,0,0,1
2782,74181,270,0,0,1
4812,74170,417,0,0,1
2782,74184,428,0,0,1
3949,74209,145,1,1,1
2782,74209,145,1,0,0
1687,74209,91,1,1,0
2782,74209,91,1,0,1
2782,74177,345,0,0,1
7096,74182,451,0,0,1
7096,74212,101,0,1,1
916,74193,119,1,0,1
5054,74193,119,1,1,0
6931,74192,79,1,0,1
5054,74192,79,1,1,0
2741,74192,234,1,0,0
5054,74192,234,1,1,1
1687,74209,115,1,1,1
5054,74209,115,1,0,0
551,74209,201,1,1,1
5054,74209,201,1,0,0
1970,74209,157,1,1,0
5054,74209,157,1,0,1
2741,74192,163,1,0,1
5054,74192,163,1,1,0
3657,74192,150,1,0,0
5054,74192,150,1,1,1
2741,74179,331,0,0,1
2741,74187,162,0,0,1
551,74187,236,0,0,1
4692,74217,467,0,1,1
551,74180,262,0,0,1
3657,74192,302,1,0,0
916,74192,302,1,1,1
916,74184,459,0,0,1
3657,74192,9,1,0,1
916,74192,9,1,1,0
5232,74192,229,1,0,1
916,74192,229,1,1,0
561,74191,133,1,0,1
916,74191,133,1,1,0
3559,74190,38,1,0,0
916,74190,38,1,1,1
5583,74183,360,0,0,1
5583,74220,423,0,1,1
5583,74181,104,0,0,1
5583,74213,202,0,1,1
6050,74210,395,0,1,1
6050,74184,117,0,0,1
5583,74178,386,0,0,1
5583,74185,108,0,0,1
5583,74212,488,0,1,1
5583,74212,135,0,1,1
3559,74190,118,1,0,0
5583,74190,118,1,1,1
5583,74187,200,0,0,1
195,74223,408,0,1,1
916,74221,379,0,1,1
7107,74187,214,0,0,1
7107,74212,160,0,1,1
561,74213,272,0,1,1
551,74203,261,1,1,0
561,74203,261,1,0,1
561,74181,139,0,0,1
5232,74214,416,0,1,1
561,74194,157,1,0,0
3657,74194,157,1,1,1
561,74194,206,1,0,1
5360,74194,206,1,1,0
3559,74190,84,1,0,1
5360,74190,84,1,1,0
454,74190,12,1,0,0
5360,74190,12,1,1,1
5360,74212,121,0,1,1
4275,74225,334,0,1,1
551,74203,174,1,1,1
4275,74203,174,1,0,0
3657,74204,180,1,1,0
4275,74204,180,1,0,1
4275,74218,351,0,1,1
4275,74186,329,0,0,1
1305,74215,373,0,1,1
1305,74214,298,0,1,1
1305,74213,436,0,1,1
113,74175,308,0,0,1
113,74212,351,0,1,1
113,74184,425,0,0,1
551,74213,354,0,1,1
551,74184,444,0,0,1
551,74185,422,0,0,1
561,74213,103,0,1,1
3447,74220,174,0,1,1
3447,74217,436,0,1,1
561,74178,326,0,0,1
1818,74196,161,1,1,0
721,74196,161,1,0,1
2972,74181,222,0,0,1
3737,74222,428,0,1,1
3737,74180,399,0,0,1
3737,74211,202,0,1,1
6510,74215,247,0,1,1
3447,74189,157,0,0,1
3447,74215,389,0,1,1
6510,74216,249,0,1,1
6510,74218,103,0,1,1
561,74192,113,1,0,1
6510,74192,113,1,1,0
561,74217,280,0,1,1
5262,74214,298,0,1,1
5262,74211,156,0,1,1
5262,74212,182,0,1,1
5050,74211,351,0,1,1
6510,74191,285,1,1,1
5050,74191,285,1,0,0
1818,74196,157,1,1,0
5050,74196,157,1,0,1
5050,0,0,1,0,1
5050,74212,156,0,1,1
5050,74177,340,0,0,1
6510,74183,182,0,0,1
1818,74196,134,1,1,1
7566,74196,134,1,0,0
5050,74203,355,1,1,0
7566,74203,355,1,0,1
1981,74181,166,0,0,1
454,74190,144,1,0,1
7566,74190,144,1,1,0
561,74190,132,1,0,0
7566,74190,132,1,1,1
7566,0,0,1,1,1
6510,74186,463,0,0,1
3747,74216,128,0,1,1
5050,74203,130,1,1,1
3747,74203,130,1,0,0
3657,74204,11,1,1,0
3747,74204,11,1,0,1
6011,74210,232,0,1,1
561,74190,138,1,0,1
6011,74190,138,1,1,0
5615,74190,109,1,0,0
6011,74190,109,1,1,1
6011,74215,290,0,1,1
5615,74190,382,1,0,1
561,74190,382,1,1,0
2036,74190,100,1,0,0
561,74190,100,1,1,1
3657,74204,254,1,1,1
561,74204,254,1,0,0
4275,74204,79,1,1,0
561,74204,79,1,0,1
561,74211,116,0,1,1
561,74216,329,0,1,1
561,74219,384,0,1,1
3657,74213,112,0,1,1
3657,74218,277,0,1,1
5615,74215,273,0,1,1
482,74183,100,0,0,1
482,74212,177,0,1,1
4275,74204,164,1,1,0
482,74204,164,1,0,1
482,74217,313,0,1,1
482,74220,287,0,1,1
6274,74218,499,0,1,1
5615,74200,237,1,1,0
3747,74200,237,1,0,1
2036,74190,129,1,0,1
3747,74190,129,1,1,0
5623,74190,120,1,0,1
3747,74190,120,1,1,0
1305,74190,100,1,0,1
3747,74190,100,1,1,0
716,74190,55,1,0,0
3747,74190,55,1,1,1
3747,0,0,1,1,1
3747,74212,442,0,1,1
5615,74200,92,1,1,1
3747,74200,92,1,0,0
4275,74204,46,1,1,1
3747,74204,46,1,0,0
4692,74205,146,1,1,0
3747,74205,146,1,0,1
4275,74215,183,0,1,1
4692,74205,137,1,1,1
4275,74205,137,1,0,0
3747,74206,311,1,1,1
4275,74206,311,1,0,0
916,74207,24,1,1,0
4275,74207,24,1,0,1
4275,74185,433,0,0,1
4275,74214,236,0,1,1
716,74190,286,1,0,1
4275,74190,286,1,1,0
3447,74190,90,1,0,0
4275,74190,90,1,1,1
716,74220,254,0,1,1
716,74186,119,0,0,1
3747,74215,252,0,1,1
4692,74187,399,0,0,1
4692,74179,171,0,0,1
916,74207,154,1,1,0
4692,74207,154,1,0,1
4692,74180,105,0,0,1
5615,74179,280,0,0,1
3747,74217,121,0,1,1
3747,74211,147,0,1,1
3747,74184,130,0,0,1
3694,74179,307,0,0,1
3694,74213,106,0,1,1
3694,74216,303,0,1,1
3694,74215,317,0,1,1
3694,74217,476,0,1,1
5615,74200,394,1,1,0
3694,74200,394,1,0,1
3694,74183,232,0,0,1
763,74211,116,0,1,1
5615,74200,93,1,1,1
763,74200,93,1,0,0
916,74207,168,1,1,1
763,74207,168,1,0,0
1818,74207,15,1,1,0
763,74207,15,1,0,1
916,74182,214,0,0,1
916,74186,299,0,0,1
916,74187,165,0,0,1
1818,74207,149,1,1,0
916,74207,149,1,0,1
916,74216,394,0,1,1
1818,74207,117,1,1,1
916,74207,117,1,0,0
551,74208,45,1,1,0
916,74208,45,1,0,1
3447,74190,284,1,0,0
916,74190,284,1,1,1
3447,74190,29,1,0,1
1818,74190,29,1,1,0
3657,74190,187,1,0,0
1818,74190,187,1,1,1
3447,74183,362,0,0,1
551,74208,66,1,1,1
3447,74208,66,1,0,0
561,74208,67,1,1,0
3447,74208,67,1,0,1
3657,74190,226,1,0,1
3447,74190,226,1,1,0
7309,74189,48,1,0,1
3447,74189,48,1,1,0
7129,74189,215,1,0,0
3447,74189,215,1,1,1
3447,74180,255,0,0,1
3447,74215,145,0,1,1
3447,74219,113,0,1,1
3447,74178,292,0,0,1
1228,74213,420,0,1,1
1228,74214,130,0,1,1
1228,74177,370,0,0,1
1228,74180,210,0,0,1
561,74208,348,1,1,1
1228,74208,348,1,0,0
3747,74208,61,1,1,0
1228,74208,61,1,0,1
1228,74187,437,0,0,1
561,74183,249,0,0,1
561,74216,179,0,1,1
561,74184,132,0,0,1
3447,74221,212,0,1,1
7129,74189,139,1,0,1
3447,74189,139,1,1,0
4917,74189,128,1,0,0
3447,74189,128,1,1,1
1228,74207,163,1,1,1
3447,74207,163,1,0,0
3747,74208,129,1,1,0
3447,74208,129,1,0,1
1700,74187,129,0,0,1
1700,74215,334,0,1,1
3747,74208,218,1,1,0
1700,74208,218,1,0,1
3747,74208,54,1,1,1
1700,74208,54,1,0,0
1970,74209,110,1,1,1
1700,74209,110,1,0,0
3615,74209,154,1,1,0
1700,74209,154,1,0,1
4917,74189,345,1,0,1
1700,74189,345,1,1,0
4812,74189,66,1,0,0
1700,74189,66,1,1,1
1700,74184,281,0,0,1
1700,74184,205,0,0,1
1700,74214,181,0,1,1
1700,74219,217,0,1,1
1700,74217,346,0,1,1
2955,74213,237,0,1,1
3615,74209,244,1,1,1
2955,74209,244,1,0,0
3949,74209,73,1,1,0
2955,74209,73,1,0,1
2955,74217,322,0,1,1
2955,74212,202,0,1,1
2955,74182,211,0,0,1
2955,74217,280,0,1,1
2955,74220,193,0,1,1
4812,74189,307,1,0,0
2955,74189,307,1,1,1
3615,74186,139,0,0,1
3615,74212,487,0,1,1
7421,74181,196,0,0,1
3949,74209,285,1,1,1
7421,74209,285,1,0,0
195,74209,169,1,1,1
7421,74209,169,1,0,1
7421,0,0,1,0,1
2972,74209,355,1,1,0
7421,74209,355,1,0,1
575,74217,426,0,1,1
575,74184,380,0,0,1
4812,74189,42,1,0,1
575,74189,42,1,1,0
2766,74188,58,1,0,1
575,74188,58,1,1,0
2533,74188,181,1,0,0
575,74188,181,1,1,1
7421,74216,412,0,1,1
2533,74188,58,1,0,1
195,74188,58,1,1,0
5982,74188,182,1,0,0
195,74188,182,1,1,1
5982,74188,179,1,0,0
195,74188,179,1,1,1
2766,74206,132,1,1,1
195,74206,132,1,0,0
7421,74207,316,1,1,0
195,74207,316,1,0,1
195,74178,385,0,0,1
195,74185,263,0,0,1
195,74212,450,0,1,1
2766,74185,289,0,0,1
2533,74179,439,0,0,1
4107,74184,115,0,0,1
4107,74214,109,0,1,1
2766,74192,271,1,0,1
2533,74192,271,1,1,0
5982,74188,4,1,0,0
2533,74188,4,1,1,1
3632,74223,122,0,1,1
2533,74178,413,0,0,1
2533,74212,355,0,1,1
4107,74205,121,1,1,0
2533,74205,121,1,0,1
5982,74188,121,1,0,1
2533,74188,121,1,1,0
434,74188,114,1,0,1
2533,74188,114,1,1,0
1322,74188,114,1,0,0
2533,74188,114,1,1,1
5375,74173,428,0,0,1
5375,74180,243,0,0,1
5982,74215,161,0,1,1
2766,74178,330,0,0,1
2766,74212,220,0,1,1
6401,74188,290,0,0,1
3615,74220,393,0,1,1
3615,74183,417,0,0,1
4107,74205,47,1,1,1
1700,74205,47,1,0,0
7421,74207,24,1,1,1
1700,74207,24,1,0,0
2972,74209,44,1,1,1
1700,74209,44,1,0,0
561,74209,127,1,1,1
1700,74209,127,1,0,0
916,74209,57,1,1,0
1700,74209,57,1,0,1
916,74209,284,1,1,1
1700,74209,284,1,0,0
1987,74210,91,1,1,0
1700,74210,91,1,0,1
1700,0,0,1,0,1
2766,74195,284,1,0,1
1700,74195,284,1,1,0
434,74190,67,1,0,0
1700,74190,67,1,1,1
4926,74219,472,0,1,1
5896,74225,301,0,1,1
2766,74217,459,0,1,1
2398,74178,336,0,0,1
2766,74186,491,0,0,1
5204,74181,478,0,0,1
1700,74186,154,0,0,1
1700,74222,110,0,1,1
2972,74186,257,0,0,1
1700,74192,135,1,0,0
2972,74192,135,1,1,1
7421,74182,414,0,0,1
103,74186,214,0,0,1
103,74185,365,0,0,1
4107,74177,310,0,0,1
1813,74184,411,0,0,1
1813,74216,213,0,1,1
1813,74183,393,0,0,1
1813,74215,408,0,1,1
1813,74217,272,0,1,1
1813,74216,153,0,1,1
4917,74176,439,0,0,1
1970,74214,448,0,1,1
383,74219,314,0,1,1
5204,74204,174,1,1,1
383,74204,174,1,0,0
1813,74204,72,1,1,0
383,74204,72,1,0,1
3671,74185,364,0,0,1
1813,74204,91,1,1,1
3671,74204,91,1,0,0
2972,74206,50,1,1,0
3671,74206,50,1,0,1
3671,74216,195,0,1,1
2216,74184,347,0,0,1
2216,74214,430,0,1,1
6700,74188,146,0,0,1
1700,74192,155,1,0,1
6700,74192,155,1,1,0
916,74192,44,1,0,0
6700,74192,44,1,1,1
2216,74180,300,0,0,1
2216,74213,312,0,1,1
2216,74180,497,0,0,1
2216,74218,125,0,1,1
2972,74206,155,1,1,0
383,74206,155,1,0,1
383,74211,344,0,1,1
1543,74212,183,0,1,1
916,74192,215,1,0,1
5204,74192,215,1,1,0
7421,74192,148,1,0,0
5204,74192,148,1,1,1
7421,74192,85,1,0,1
916,74192,85,1,1,0
4917,74191,244,1,0,1
916,74191,244,1,1,0
5204,74191,167,1,0,0
916,74191,167,1,1,1
2972,74206,58,1,1,1
916,74206,58,1,0,0
1700,74208,376,1,1,1
916,74208,376,1,0,0
561,74209,31,1,1,0
916,74209,31,1,0,1
916,74183,373,0,0,1
916,74182,113,0,0,1
2580,74216,333,0,1,1
2580,74215,223,0,1,1
2947,74177,140,0,0,1
4917,74184,210,0,0,1
5204,74191,220,1,0,0
4917,74191,220,1,1,1
5204,74191,84,1,0,1
7421,74191,84,1,1,0
2972,74191,22,1,0,0
7421,74191,22,1,1,1
5867,74188,215,0,0,1
1970,74184,278,0,0,1
1970,74186,106,0,0,1
1970,74184,418,0,0,1
7421,74206,217,1,1,1
3747,74206,217,1,0,0
1970,74208,281,1,1,0
3747,74208,281,1,0,1
7421,74213,169,0,1,1
7421,74218,141,0,1,1
7421,74183,233,0,0,1
120,74213,107,0,1,1
7421,74216,301,0,1,1
7421,74179,156,0,0,1
1970,74208,58,1,1,1
7421,74208,58,1,0,0
561,74209,326,1,1,0
7421,74209,326,1,0,1
7421,74215,259,0,1,1
3674,74222,301,0,1,1
2008,74221,254,0,1,1
2972,74191,113,1,0,1
1970,74191,113,1,1,0
5204,74191,123,1,0,1
1970,74191,123,1,1,0
434,74190,18,1,0,0
1970,74190,18,1,1,1
1970,74214,134,0,1,1
434,74190,310,1,0,1
1970,74190,310,1,1,0
5896,74190,92,1,0,0
1970,74190,92,1,1,1
434,74218,303,0,1,1
434,74211,431,0,1,1
434,74179,380,0,0,1
2972,74215,442,0,1,1
434,74193,392,1,0,0
2972,74193,392,1,1,1
2008,74207,124,1,1,0
2972,74207,124,1,0,1
2972,0,0,1,0,1
2972,74219,197,0,1,1
2972,74179,122,0,0,1
2972,74182,192,0,0,1
3447,74184,488,0,0,1
3447,74181,292,0,0,1
434,74193,92,1,0,1
3447,74193,92,1,1,0
5896,74190,229,1,0,1
3447,74190,229,1,1,0
2398,74190,121,1,0,1
3447,74190,121,1,1,0
1543,74189,3,1,0,0
3447,74189,3,1,1,1
3447,74213,472,0,1,1
4190,74222,385,0,1,1
4190,74203,183,1,1,1
3447,74203,183,1,0,0
2008,74207,169,1,1,0
3447,74207,169,1,0,1
2231,74181,293,0,0,1
2231,74185,268,0,0,1
5896,74182,499,0,0,1
2231,74180,363,0,0,1
3040,74220,250,0,1,1
5896,74192,182,1,0,0
2231,74192,182,1,1,1
5896,74192,309,1,0,1
2231,74192,309,1,1,0
5896,74179,198,0,0,1
5896,74187,379,0,0,1
434,74180,337,0,0,1
434,74184,431,0,0,1
2231,74192,103,1,1,0
1228,74192,103,1,0,1
1228,0,0,1,0,1
1228,74183,166,0,0,1
1228,74212,150,0,1,1
1228,74219,304,0,1,1
2231,74192,63,1,1,1
7129,74192,63,1,0,0
3040,74205,116,1,1,1
7129,74205,116,1,0,0
2008,74207,29,1,1,1
7129,74207,29,1,0,0
3674,74208,15,1,1,0
7129,74208,15,1,0,1
7129,74187,489,0,0,1
7129,74219,326,0,1,1
7129,74178,402,0,0,1
7129,74218,383,0,1,1
7129,74185,381,0,0,1
3801,74186,349,0,0,1
2008,74184,349,0,0,1
2008,74187,467,0,0,1
2008,74180,191,0,0,1
1228,74190,267,1,0,0
3040,74190,267,1,1,1
3674,74208,115,1,1,0
3040,74208,115,1,0,1
2231,74176,410,0,0,1
2231,74215,306,0,1,1
3040,74202,164,1,1,0
2231,74202,164,1,0,1
2231,74211,218,0,1,1
7309,74213,240,0,1,1
1733,74211,221,0,1,1
3657,74183,312,0,0,1
3040,74202,135,1,1,1
3694,74202,135,1,0,0
3674,74208,75,1,1,1
3694,74208,75,1,0,0
561,74209,68,1,1,1
3694,74209,68,1,0,0
5867,74209,192,1,1,1
3694,74209,192,1,0,0
1733,74209,8,1,1,0
3694,74209,8,1,0,1
3694,74213,224,0,1,1
3694,74215,170,0,1,1
5867,74213,282,0,1,1
5867,74194,346,1,0,1
561,74194,346,1,1,0
5615,74192,63,1,0,0
561,74192,63,1,1,1
55,74213,202,0,1,1
55,74182,350,0,0,1
55,74218,500,0,1,1
1733,74209,269,1,1,1
55,74209,269,1,0,0
551,74209,58,1,1,0
55,74209,58,1,0,1
1733,74185,358,0,0,1
3674,74181,181,0,0,1
551,74209,392,1,1,1
3674,74209,392,1,0,0
1987,74210,84,1,1,0
3674,74210,84,1,0,1
3674,74183,201,0,0,1
1987,74210,204,1,1,1
3040,74210,204,1,0,0
3585,74210,154,1,1,0
3040,74210,154,1,0,1
5867,74198,116,1,0,1
3040,74198,116,1,1,0
551,74197,328,1,0,1
3040,74197,328,1,1,0
5615,74192,7,1,0,0
3040,74192,7,1,1,1
3040,0,0,1,1,1
3585,74210,149,1,1,1
3040,74210,149,1,0,0
5587,74210,241,1,1,0
3040,74210,241,1,0,1
3040,0,0,1,0,1
3040,74183,345,0,0,1
6889,74210,308,0,1,1
6889,74215,201,0,1,1
3040,74180,400,0,0,1
5615,74192,132,1,0,0
3040,74192,132,1,1,1
3040,74214,312,0,1,1
3040,74182,233,0,0,1
5615,74192,124,1,0,0
3040,74192,124,1,1,1
5587,74210,158,1,1,1
3040,74210,158,1,0,0
3357,74210,116,1,1,0
3040,74210,116,1,0,1
3040,74184,446,0,0,1
5647,74177,431,0,0,1
3357,74210,116,1,1,0
5647,74210,116,1,0,1
5647,74213,329,0,1,1
3040,74183,351,0,0,1
5631,74173,333,0,0,1
5615,74192,7,1,0,1
5631,74192,7,1,1,0
6889,74192,184,1,0,0
5631,74192,184,1,1,1
3357,74210,197,1,1,1
5631,74210,197,1,0,0
5310,74210,150,1,1,0
5631,74210,150,1,0,1
5631,74181,425,0,0,1
5631,74185,425,0,0,1
5631,74176,445,0,0,1
6889,74192,93,1,0,1
5631,74192,93,1,1,0
3694,74191,239,1,0,1
5631,74191,239,1,1,0
561,74191,150,1,0,0
5631,74191,150,1,1,1
5631,74219,335,0,1,1
5631,74217,233,0,1,1
5310,74210,30,1,1,1
5631,74210,30,1,0,0
4353,74210,198,1,1,1
5631,74210,198,1,0,0
2160,74210,76,1,1,0
5631,74210,76,1,0,1
2160,74210,302,1,1,0
5631,74210,302,1,0,1
5631,74212,143,0,1,1
4353,74181,368,0,0,1
4353,74178,352,0,0,1
561,74191,325,1,0,0
4353,74191,325,1,1,1
4353,74216,240,0,1,1
561,74191,17,1,0,1
4353,74191,17,1,1,0
5631,74191,193,1,0,1
4353,74191,193,1,1,0
1228,74190,159,1,0,0
4353,74190,159,1,1,1
1228,74190,70,1,0,1
561,74190,70,1,1,0
1543,74189,354,1,0,0
561,74189,354,1,1,1
561,74187,257,0,0,1
561,74220,236,0,1,1
256,74214,210,0,1,1
256,74218,364,0,1,1
1543,74189,64,1,0,1
256,74189,64,1,1,0
7421,74189,123,1,0,0
256,74189,123,1,1,1
256,74212,170,0,1,1
1543,74215,311,0,1,1
561,74183,423,0,0,1
1228,74217,403,0,1,1
7421,74189,34,1,0,1
6889,74189,34,1,1,0
3447,74189,115,1,0,1
6889,74189,115,1,1,0
4353,74189,19,1,0,0
6889,74189,19,1,1,1
3447,74187,365,0,0,1
6889,74203,117,1,1,1
1228,74203,117,1,0,0
5631,74205,214,1,1,0
1228,74205,214,1,0,1
1615,74218,443,0,1,1
7421,74191,180,1,0,1
561,74191,180,1,1,0
4353,74189,249,1,0,0
561,74189,249,1,1,1
561,0,0,1,1,1
561,74183,147,0,0,1
561,74216,136,0,1,1
561,74216,134,0,1,1
5631,74205,160,1,1,1
561,74205,160,1,0,0
2160,74210,29,1,1,1
561,74210,29,1,0,0
2255,74210,63,1,1,0
561,74210,63,1,0,1
561,74213,473,0,1,1
4353,74189,82,1,0,1
561,74189,82,1,1,0
1322,74188,251,1,0,0
561,74188,251,1,1,1
561,0,0,1,1,1
2255,74210,293,1,1,1
561,74210,293,1,0,0
747,74210,70,1,1,0
561,74210,70,1,0,1
561,74187,216,0,0,1
1322,74188,48,1,0,1
2255,74188,48,1,1,0
1561,74188,270,1,0,1
2255,74188,270,1,1,0
1296,74188,12,1,0,0
2255,74188,12,1,1,1
1561,74185,344,0,0,1
6239,74210,132,0,1,1
1296,74188,348,1,0,0
1322,74188,348,1,1,1
1322,74214,302,0,1,1
1322,74187,150,0,0,1
1561,74224,330,0,1,1
561,74193,376,1,1,1
1561,74193,376,1,0,0
747,74210,82,1,1,0
1561,74210,82,1,0,1
1561,74179,348,0,0,1
1561,74187,111,0,0,1
6108,74179,464,0,0,1
6108,74181,169,0,0,1
6108,74184,241,0,0,1
1296,74188,9,1,0,1
1561,74188,9,1,1,0
5777,74188,258,1,0,0
1561,74188,258,1,1,1
1561,74221,181,0,1,1
6108,74207,376,1,1,1
561,74207,376,1,0,0
747,74210,5,1,1,0
561,74210,5,1,0,1
561,74186,132,0,0,1
5777,74188,223,1,0,1
561,74188,223,1,1,0
5777,74188,226,1,0,0
561,74188,226,1,1,1
561,74220,194,0,1,1
561,74217,334,0,1,1
561,74213,268,0,1,1
5777,74188,105,1,0,1
6108,74188,105,1,1,0
2007,74188,79,1,0,0
6108,74188,79,1,1,1
5777,74213,146,0,1,1
5777,74186,278,0,0,1
561,74178,266,0,0,1
4353,74175,236,0,0,1
6594,74186,183,0,0,1
4353,74217,335,0,1,1
4353,74185,284,0,0,1
561,74198,102,1,0,0
4353,74198,102,1,1,1
561,74198,301,1,0,1
5631,74198,301,1,1,0
5777,74191,53,1,0,0
5631,74191,53,1,1,1
5777,74205,112,1,1,0
561,74205,112,1,0,1
5777,74191,306,1,0,0
561,74191,306,1,1,1
5777,74191,84,1,0,1
561,74191,84,1,1,0
6594,74190,181,1,0,1
561,74190,181,1,1,0
4353,74189,116,1,0,1
561,74189,116,1,1,0
2007,74188,60,1,0,0
561,74188,60,1,1,1
5912,74225,162,0,1,1
5912,74219,490,0,1,1
3377,74186,498,0,0,1
3377,74219,251,0,1,1
5865,74220,497,0,1,1
2007,74188,120,1,0,1
3377,74188,120,1,1,0
5058,74188,206,1,0,1
3377,74188,206,1,1,0
7210,74188,102,1,0,0
3377,74188,102,1,1,1
3446,74178,362,0,0,1
3446,74217,398,0,1,1
5777,74205,192,1,1,1
3377,74205,192,1,0,0
561,74205,39,1,1,0
3377,74205,39,1,0,1
561,74205,144,1,1,0
3377,74205,144,1,0,1
3377,74181,162,0,0,1
3377,74218,435,0,1,1
561,74205,121,1,1,1
3377,74205,121,1,0,0
5865,74205,1,1,1,0
3377,74205,1,1,0,1
5865,74205,437,1,1,1
3377,74205,437,1,0,0
3446,74208,57,1,1,0
3377,74208,57,1,0,1
3446,74208,219,1,1,1
3377,74208,219,1,0,0
747,74210,74,1,1,1
3377,74210,74,1,0,0
6005,74210,156,1,1,0
3377,74210,156,1,0,1
3377,74180,100,0,0,1
7210,74188,218,1,0,1
747,74188,218,1,1,0
3331,74188,231,1,0,0
747,74188,231,1,1,1
7210,74180,194,0,0,1
7210,74217,228,0,1,1
7210,74212,159,0,1,1
7210,74184,455,0,0,1
3377,74207,388,1,1,1
3446,74207,388,1,0,0
747,74209,83,1,1,0
3446,74209,83,1,0,1
1712,74219,458,0,1,1
5865,74212,164,0,1,1
5865,74182,167,0,0,1
5058,74213,465,0,1,1
5058,74207,157,1,1,0
561,74207,157,1,0,1
561,74217,421,0,1,1
7210,74194,170,1,0,0
561,74194,170,1,1,1
5058,74207,120,1,1,1
561,74207,120,1,0,0
747,74209,31,1,1,1
561,74209,31,1,0,0
3377,74209,274,1,1,0
561,74209,274,1,0,1
561,0,0,1,0,1
561,74215,171,0,1,1
3377,74209,69,1,1,1
561,74209,69,1,0,0
1712,74209,176,1,1,0
561,74209,176,1,0,1
561,74187,278,0,0,1
3377,74176,360,0,0,1
561,74205,254,1,1,1
3377,74205,254,1,0,0
1712,74209,93,1,1,0
3377,74209,93,1,0,1
3377,74180,329,0,0,1
7090,74216,139,0,1,1
7090,74180,289,0,0,1
3377,74219,175,0,1,1
2989,74227,304,0,1,1
7131,74179,147,0,0,1
7131,74215,284,0,1,1
746,74177,106,0,0,1
7131,74211,262,0,1,1
746,74208,187,1,0,0
7131,74208,187,1,1,1
746,74208,126,1,0,1
2989,74208,126,1,1,0
2989,74205,9,1,1,1
746,74205,9,1,0,0
1712,74209,105,1,1,0
746,74209,105,1,0,1
746,0,0,1,0,1
1712,74209,118,1,1,1
746,74209,118,1,0,0
6005,74210,33,1,1,0
746,74210,33,1,0,1
7210,74194,6,1,0,1
1712,74194,6,1,1,0
561,74192,296,1,0,0
1712,74192,296,1,1,1
7210,74185,471,0,0,1
7210,74185,128,0,0,1
3522,74213,243,0,1,1
3522,74181,168,0,0,1
746,74209,320,1,1,0
7210,74209,320,1,0,1
561,74192,65,1,0,1
7210,74192,65,1,1,0
3446,74190,48,1,0,0
7210,74190,48,1,1,1
7210,74180,173,0,0,1
3446,74190,192,1,0,0
561,74190,192,1,1,1
3446,74190,113,1,0,1
561,74190,113,1,1,0
5865,74190,48,1,0,0
561,74190,48,1,1,1
746,74176,152,0,0,1
5865,74190,429,1,0,1
2989,74190,429,1,1,0
7210,74189,20,1,0,0
2989,74189,20,1,1,1
6682,74188,220,0,0,1
1909,74180,113,0,0,1
